name1,name2,soundex_ratio,metaphone_ratio,levenshtein_ratio,jaro_winkler_ratio,cosine_similarity,euclidean_similarity,manhattan_similarity,pearson_similarity,label
Jenamani,Jaenamani,1,1,0.888888889,0.891666667,0.320379198,0.461709255,0.052890764,0.660187287,y
Jenamani,Jenamaani,1,1,0.888888889,0.977777778,0.819986284,0.624991073,0.097759325,0.909946511,y
Jenamani,Jenamanie,1,1,0.888888889,0.977777778,0.959862232,0.779223205,0.181481631,0.979920808,y
Jenamani,Jaenamani,1,1,0.888888889,0.891666667,0.320379198,0.461709255,0.052890764,0.660187287,y
Sadiya,Saadiya,1,1,0.857142857,0.961904762,0.584805012,0.5232158,0.065100688,0.792305609,y
Sadiya,Saadiyah,1,1,0.75,0.844444444,0.560010791,0.515976807,0.064155832,0.779927692,y
Sadiya,Saadya,1,1,0.666666667,0.911111111,0.426774383,0.48292274,0.056309517,0.7132832,y
Sadiya,Sadieya,1,1,0.857142857,0.971428571,0.491259933,0.497833885,0.060795385,0.745423297,y
Saksham,Saaksham,1,1,0.875,0.89047619,0.618634999,0.533804738,0.068882596,0.809289649,y
Saksham,Sakshem,1,1,0.857142857,0.942857143,0.659032583,0.547707064,0.073187757,0.829491319,y
Saksham,Sakhsham,1,0.89,0.875,0.9375,0.578007698,0.521189917,0.065312932,0.78900065,y
Saksham,Saaksham,1,1,0.875,0.89047619,0.618634999,0.533804738,0.068882596,0.809289649,y
Saharsh,Saharssh,1,1,0.875,0.975,0.913047075,0.705706122,0.130703221,0.95652796,y
Saharsh,Sahersh,1,1,0.857142857,0.933333333,0.680244207,0.555649813,0.073166982,0.840129485,y
Saharsh,Sahhrash,1,1,0.75,0.9375,0.702544093,0.564555408,0.07465473,0.851268627,y
Saharsh,Saaharash,1,1,0.777777778,0.902645503,0.712587357,0.568772458,0.077996502,0.856306036,y
Kushan,Koushan,1,1,0.857142857,0.957142857,0.517374516,0.504420758,0.061768347,0.758673312,y
Kushan,Kushaan,1,1,0.857142857,0.971428571,0.744513452,0.583150258,0.082197275,0.872276626,y
Kushan,Kushhn,1,0.86,0.833333333,0.933333333,0.733216524,0.577882164,0.081218614,0.866630286,y
Kushan,Kushahan,1,0.86,0.75,0.95,0.74170208,0.581819493,0.081347839,0.870858231,y
Munthala,Munthalhah,1,0.89,0.8,0.96,0.732138515,0.577390158,0.081777611,0.866162338,y
Munthala,Munthallaa,1,1,0.8,0.96,0.706507146,0.566203324,0.078409702,0.853251439,y
Munthala,Munthaala,1,1,0.888888889,0.952777778,0.843826532,0.641486084,0.102652381,0.921894904,y
Munthala,Munthaalaa,1,1,0.8,0.935,0.814830303,0.6216759,0.096404541,0.907471503,y
Mini,Minie,1,1,0.8,0.96,0.879832208,0.671032609,0.11486955,0.939892183,y
Mini,Minee,1,1,0.6,0.848333333,0.302422106,0.458470141,0.051790267,0.650922645,y
Mini,Minnnie,1,1,0.571428571,0.9,0.56122905,0.516323024,0.064237251,0.780509612,y
Mini,Mini,1,1,1,1,1.000000119,1,1,1,y
Mrinal,Mrinall,1,1,0.857142857,0.971428571,0.635506392,0.539430332,0.069428082,0.817659676,y
Mrinal,Mrinaal,1,1,0.857142857,0.971428571,0.734273314,0.578366157,0.080460552,0.867116965,y
Mrinal,Mrrinal,1,1,0.857142857,0.961904762,0.385789812,0.4743065,0.054087401,0.692713024,y
Mrinal,Mrnall,1,1,0.666666667,0.911111111,0.321697235,0.461950495,0.051088444,0.660614437,y
Mudita,Muditaa,1,1,0.857142857,0.971428571,0.934316516,0.733973974,0.153213551,0.967149073,y
Mudita,Mudiithaa,1,0.67,0.666666667,0.933333333,0.656613231,0.546831166,0.072890309,0.82822787,y
Mudita,Mudithaa,1,0.67,0.75,0.95,0.721873522,0.57279551,0.078759871,0.860863409,y
Mudita,Mudiitaa,1,1,0.75,0.95,0.739631832,0.580848022,0.083737028,0.869752491,y
Mrinalini,Mrinnaalini,1,1,0.818181818,0.919191919,0.804509878,0.615276988,0.092628016,0.902223809,y
Mrinalini,Mrinalinee,1,1,0.8,0.937777778,0.843808293,0.641472668,0.100872782,0.921860985,y
Mrinalini,Mrinaliniie,1,1,0.818181818,0.963636364,0.921640396,0.716394962,0.139874783,0.960808847,y
Mrinalini,Mrinaalini,1,1,0.9,0.98,0.806664407,0.616587735,0.094420389,0.903309912,y
Medha,Medhaa,1,1,0.833333333,0.966666667,0.939750075,0.742318313,0.155351175,0.969892861,y
Medha,Meedha,1,1,0.833333333,0.955555556,0.479993582,0.495096024,0.058447463,0.740006115,y
Medha,Meddha,1,1,0.833333333,0.961111111,0.590341985,0.524890082,0.065790003,0.795164003,y
Medha,Medhah,1,1,0.833333333,0.966666667,0.852153301,0.64776198,0.104971746,0.926083805,y
Meenal,Meenaal,1,1,0.857142857,0.971428571,0.873323858,0.665184964,0.115486759,0.936643769,y
Meenal,Meenall,1,1,0.857142857,0.971428571,0.897774994,0.688628518,0.123431004,0.948868689,y
Meenal,Meenal,1,1,1,1,1.000000119,1,1,1,y
Meenal,Meenalh,1,0.86,0.857142857,0.971428571,0.8958987,0.686675262,0.124061847,0.947962401,y
Nageshwar,Nageeshwar,1,1,0.9,0.98,0.518347681,0.504673046,0.062213097,0.759160384,y
Nageshwar,Nagheeshwar,1,0.73,0.818181818,0.931649832,0.870828569,0.663009288,0.114361436,0.935439838,y
Nageshwar,Nageshvaar,0.75,0.8,0.8,0.937777778,0.682382762,0.556478046,0.07410517,0.841152349,n
Nageshwar,Nageshawar,1,1,0.9,0.957777778,0.782151878,0.602383176,0.086321897,0.891053709,y
Miren,Meeren,1,1,0.666666667,0.765,0.448981822,0.487857429,0.057263875,0.724254489,y
Miren,Miiren,1,1,0.833333333,0.955555556,0.519002259,0.50484304,0.062297599,0.759253581,y
Miren,Mieeren,1,1,0.714285714,0.87047619,0.571068525,0.519154519,0.065082941,0.785326437,y
Miren,Mirenn,1,1,0.833333333,0.966666667,0.943855345,0.749009775,0.161023943,0.971912086,y
Pardhuman,Paradhuman,1,1,0.9,0.924814815,0.803372025,0.614589861,0.09289012,0.901699905,y
Pardhuman,Pardhumanh,1,0.92,0.9,0.98,0.941143036,0.7445491,0.158043353,0.970580924,y
Pardhuman,Purdhuman,1,1,0.888888889,0.933333333,0.36681211,0.470514355,0.054528178,0.683402559,y
Pardhuman,Pardhumaan,1,1,0.9,0.98,0.746754587,0.584220823,0.081174708,0.873377729,y
Parth,Pahth,0.75,0.8,0.8,0.893333333,0.486217678,0.496601092,0.058985243,0.743072748,n
Parth,Parthh,1,0.86,0.833333333,0.966666667,0.808404982,0.617656237,0.095086226,0.90416513,y
Parth,Paarth,1,1,0.833333333,0.955555556,0.270556629,0.452930572,0.049893597,0.635201387,y
Parth,Parthh,1,0.86,0.833333333,0.966666667,0.808404982,0.617656237,0.095086226,0.90416513,y
Prajal,Prajjal,1,1,0.857142857,0.971428571,0.688060105,0.558702707,0.074565956,0.843997095,y
Prajal,Prajal,1,1,1,1,1.000000119,1,1,1,y
Prajal,Praajal,1,1,0.857142857,0.927777778,0.653932095,0.54586733,0.072170061,0.826930624,y
Prajal,Prajjal,1,1,0.857142857,0.971428571,0.688060105,0.558702707,0.074565956,0.843997095,y
Naseer,Nassir,1,1,0.666666667,0.844444444,0.676485538,0.554206656,0.074285031,0.838179545,y
Naseer,Naser,1,1,0.833333333,0.966666667,0.793998897,0.609060129,0.090675601,0.896928451,y
Naseer,Naseeer,1,1,0.857142857,0.971428571,0.668080449,0.551036066,0.073668449,0.833921295,y
Naseer,Naaseer,1,1,0.857142857,0.961904762,0.588521004,0.524336993,0.067281673,0.794112137,y
Nalin,Naalin,1,1,0.833333333,0.955555556,0.634447455,0.539069921,0.070304792,0.81713559,y
Nalin,Nalhin,1,0.86,0.833333333,0.961111111,0.623046637,0.535252224,0.06928026,0.811443466,y
Nalin,Naalin,1,1,0.833333333,0.955555556,0.634447455,0.539069921,0.070304792,0.81713559,y
Nalin,Nallin,1,1,0.833333333,0.961111111,0.783334017,0.603034551,0.088144429,0.891620713,y
Nav,Naav,1,1,0.75,0.933333333,0.635299683,0.53935989,0.069956928,0.817407391,y
Nav,Nava,1,1,0.75,0.941666667,0.678211451,0.55486731,0.074787131,0.838908393,y
Nav,Navv,1,1,0.75,0.941666667,0.947896361,0.755965396,0.165737291,0.973913384,y
Nav,Nnav,1,1,0.75,0.925,0.700147212,0.563568647,0.075711142,0.849891155,y
Niti,Neeti,1,1,0.6,0.805,0.701297998,0.564041485,0.076896163,0.850598513,y
Niti,Neeti,1,1,0.6,0.805,0.701297998,0.564041485,0.076896163,0.850598513,y
Niti,Neehti,1,1,0.5,0.775,0.565282166,0.517481741,0.06394408,0.782595662,y
Niti,Neti,1,1,0.75,0.85,0.537162244,0.509652733,0.06175145,0.768512309,y
Nawaz,Nawazz,1,1,0.833333333,0.966666667,0.828744888,0.630817764,0.100129983,0.914346371,y
Nawaz,Nawaaz,1,1,0.833333333,0.966666667,0.879400134,0.670636323,0.115322544,0.939681761,y
Nawaz,Naawaz,1,1,0.833333333,0.902222222,0.840291023,0.638907921,0.104990518,0.920121107,y
Nawaz,Nuwaz,1,1,0.8,0.88,0.819976807,0.62498488,0.094762854,0.909996228,y
Shamseer,Shamsheer,1,0.75,0.888888889,0.977777778,0.70684886,0.566346368,0.077238593,0.853366676,y
Shamseer,Shaamseer,1,1,0.888888889,0.974074074,0.454398632,0.489091679,0.057077761,0.727171321,y
Shamseer,Shameshe,0.75,0.57,0.625,0.921428571,0.400203884,0.477267977,0.056205838,0.700027316,n
Shamseer,Shamsear,1,1,0.875,0.95,0.848483324,0.644959524,0.106344358,0.924194355,y
Tavish,Tavishh,1,0.86,0.857142857,0.971428571,0.951676846,0.762846416,0.169508305,0.975863511,y
Tavish,Taavish,1,1,0.857142857,0.961904762,0.585146487,0.523318405,0.063892275,0.792506532,y
Tavish,Taevish,1,1,0.857142857,0.961904762,0.25524357,0.450357944,0.05012178,0.627524885,y
Tavish,Thavish,1,0.67,0.857142857,0.957142857,0.28678757,0.455719924,0.051231424,0.643321568,y
Tarushi,Tarushie,1,1,0.875,0.975,0.893711209,0.684433924,0.123040558,0.946833296,y
Tarushi,Tarushe,1,1,0.857142857,0.942857143,0.864278138,0.65746105,0.110034538,0.93212781,y
Tarushi,Tharushi,1,0.67,0.875,0.9625,0.458441198,0.490020871,0.058505301,0.729218023,y
Tarushi,Tarushe,1,1,0.857142857,0.942857143,0.864278138,0.65746105,0.110034538,0.93212781,y
Tripti,Triptee,1,1,0.714285714,0.90952381,0.677753925,0.554691893,0.073997086,0.838630439,y
Tripti,Triipti,1,1,0.857142857,0.927777778,0.637167454,0.539997645,0.069842404,0.818349925,y
Tripti,Thripti,1,0.75,0.857142857,0.957142857,0.490152419,0.497562046,0.060025659,0.744889799,y
Tripti,Tripthee,1,0.75,0.625,0.891666667,0.651126683,0.544866395,0.071568573,0.825274157,y
Udbhav,Udbhaav,1,1,0.857142857,0.971428571,0.929102302,0.726450063,0.14659997,0.964542412,y
Udbhav,Udbhav,1,1,1,1,0.99999994,1,1,1,y
Udbhav,Udbhhaav,1,1,0.75,0.95,0.738099933,0.580133721,0.080653314,0.869025038,y
Udbhav,Udebhav,1,1,0.857142857,0.961904762,0.829080343,0.63104609,0.098910498,0.914522024,y
Tuhina,Tuheena,1,1,0.714285714,0.894444444,0.758711576,0.590082701,0.084599013,0.87930177,y
Tuhina,Thuhina,1,0.67,0.857142857,0.907142857,0.447809517,0.487591923,0.058068088,0.723753408,y
Tuhina,Tuhinaa,1,1,0.857142857,0.971428571,0.870630324,0.662837951,0.111513222,0.935300151,y
Tuhina,Tuhhinah,1,1,0.75,0.941666667,0.662318945,0.548906419,0.072182944,0.831079954,y
Talin,Taleen,1,1,0.666666667,0.875555556,0.382602096,0.473661197,0.054728,0.690989105,y
Talin,Taalin,1,1,0.833333333,0.955555556,0.511021793,0.502786237,0.060762459,0.755347764,y
Talin,Thalin,1,0.67,0.833333333,0.95,0.4584167,0.490015232,0.057789568,0.729212401,y
Talin,Talhin,1,0.86,0.833333333,0.961111111,0.7819013,0.602245456,0.08876407,0.890874306,y
Tahreem,Taahreem,1,1,0.875,0.966666667,0.635145068,0.539307235,0.071061801,0.817602746,y
Tahreem,Taareem,1,1,0.857142857,0.923809524,0.778206885,0.60023189,0.087382156,0.889068609,y
Tahreem,Taareem,1,1,0.857142857,0.923809524,0.778206885,0.60023189,0.087382156,0.889068609,y
Tahreem,Taahreeme,1,1,0.777777778,0.940740741,0.622432828,0.535049859,0.069166488,0.811182365,y
Tanupriya,Tanopriya,1,1,0.888888889,0.948148148,0.890588522,0.68129876,0.118752363,0.945301447,y
Tanupriya,Taanupriya,1,1,0.9,0.973333333,0.499154598,0.49978885,0.060209063,0.749543064,y
Tanupriya,Tanopriyaa,1,1,0.8,0.927407407,0.883737803,0.67466919,0.117904433,0.941864083,y
Tanupriya,Tanuuppriya,1,1,0.818181818,0.963636364,0.787843823,0.605549508,0.090245391,0.893922238,y
Tarique,Taarique,1,1,0.875,0.966666667,0.443875909,0.486705202,0.058163061,0.721727076,y
Tarique,Tharique,1,0.67,0.875,0.9625,0.399123669,0.477043518,0.05509785,0.699419299,y
Tarique,Tharic,1,0.67,0.428571429,0.771428571,0.439812303,0.485795817,0.056540797,0.719652405,y
Tarique,Tarriq,1,1,0.571428571,0.894444444,0.671459317,0.552301382,0.073758797,0.835515197,y
Tariq,Tarriq,1,1,0.833333333,0.961111111,0.694832087,0.561406646,0.075274924,0.847319107,y
Tariq,Tharic,1,0.67,0.666666667,0.84,0.379722178,0.473081136,0.054463117,0.689672479,y
Tariq,Tarik,1,1,0.8,0.92,0.724163353,0.573806673,0.078324841,0.86199459,y
Tariq,Taariq,1,1,0.833333333,0.955555556,0.424138904,0.482350045,0.056647963,0.711922302,y
Utsav,Utsaav,1,1,0.833333333,0.966666667,0.797197223,0.610921365,0.092419831,0.898540356,y
Utsav,Utsavi,1,1,0.833333333,0.966666667,0.842048347,0.640183158,0.100872151,0.920999879,n
Utsav,Utsave,1,1,0.833333333,0.966666667,0.775994658,0.599040484,0.087899832,0.887950676,y
Utsav,Uttsav,1,1,0.833333333,0.955555556,0.803809881,0.61485386,0.092961535,0.901850238,y
Wasil,Waseel,1,1,0.666666667,0.875555556,0.453262091,0.488831665,0.057147267,0.726472656,y
Wasil,Waasil,1,1,0.833333333,0.955555556,0.23805353,0.447535304,0.050400279,0.618926646,y
Wasil,Wassil,1,1,0.833333333,0.961111111,0.513584733,0.503443096,0.062169594,0.756693568,y
Wasil,Wassill,1,1,0.714285714,0.933333333,0.576430917,0.520724519,0.065969319,0.788166278,y
Abdur,Abdurr,1,1,0.833333333,0.966666667,0.921323478,0.715984872,0.138453766,0.960668823,y
Abdur,Abdoor,1,1,0.666666667,0.875555556,0.782309771,0.602469984,0.090977105,0.891111228,y
Abdur,Abdhur,1,0.89,0.833333333,0.961111111,0.82028079,0.625182956,0.097214995,0.910107505,y
Abdur,Abdurh,1,0.89,0.833333333,0.966666667,0.918808162,0.712774319,0.137163123,0.95943565,y
Yogansh,Yogaanch,1,1,0.75,0.921428571,0.845885277,0.643010703,0.105911932,0.922927707,y
Yogansh,Yogaanh,0.75,0.75,0.714285714,0.942857143,0.900444865,0.691458738,0.127209884,0.950228505,n
Yogansh,Yoganshh,1,0.89,0.875,0.975,0.90103817,0.692096053,0.124903575,0.950510211,y
Yogansh,Yoghansh,1,0.89,0.875,0.904166667,0.481045067,0.495348999,0.058990841,0.740452811,y
Zoheb,Zoheeb,1,1,0.833333333,0.966666667,0.745176196,0.583465901,0.081352036,0.87255474,y
Zoheb,Zzoheb,1,1,0.833333333,0.95,0.702592015,0.564575166,0.076464202,0.851261342,y
Zoheb,Zohebb,1,1,0.833333333,0.966666667,0.940784812,0.743971512,0.15957955,0.970386796,y
Zoheb,Zohhebb,1,1,0.714285714,0.933333333,0.801918089,0.613716955,0.093156923,0.900981364,y
Yogita,Yoogitaa,1,1,0.75,0.933333333,0.57743001,0.521019239,0.066090874,0.78858174,y
Yogita,Yogitaa,1,1,0.857142857,0.971428571,0.860584915,0.654431525,0.108459923,0.930196035,y
Yogita,Yogitaa,1,1,0.857142857,0.971428571,0.860584915,0.654431525,0.108459923,0.930196035,y
Yogita,Yogithaa,1,0.67,0.75,0.95,0.953218222,0.765766109,0.171678688,0.976610624,y
Vedanti,Vedaantee,1,1,0.666666667,0.904761905,0.5262748,0.506747168,0.061047022,0.762924747,y
Vedanti,Vedantii,1,1,0.875,0.975,0.857010245,0.651563143,0.107272749,0.928447021,y
Vedanti,Vedanthie,1,0.75,0.777777778,0.955555556,0.867637575,0.660277572,0.111470237,0.933766946,y
Vedanti,Vedenthi,1,0.75,0.75,0.908333333,0.585960805,0.523563454,0.065377835,0.79280066,y
Anas,Anash,1,0.67,0.8,0.96,0.673288822,0.552991636,0.073808233,0.836585753,y
Anas,Annas,1,1,0.8,0.946666667,0.626502395,0.536397543,0.071540873,0.813162696,y
Anas,Anaas,1,1,0.8,0.953333333,0.799778581,0.612442785,0.090733529,0.899789837,y
Anas,Annash,1,0.67,0.666666667,0.911111111,0.511937559,0.503020558,0.061285291,0.755993418,y
Vijendra,Vijendrah,1,1,0.888888889,0.977777778,0.912987471,0.705635006,0.13285227,0.95649989,y
Vijendra,Vijendraa,1,1,0.888888889,0.977777778,0.938965559,0.741079067,0.155854549,0.96948165,y
Vijendra,Vijender,1,1,0.75,0.95,0.705368817,0.565727867,0.077977494,0.8526851,y
Vijendra,Vijhedra,0.75,0.8,0.75,0.941666667,0.668153882,0.551063414,0.072048648,0.834084169,n
Abrar,Abraar,1,1,0.833333333,0.966666667,0.59669733,0.526839285,0.067018791,0.798157516,y
Abrar,Abbraar,1,1,0.714285714,0.923809524,0.576496482,0.520743866,0.065536164,0.788096977,y
Abrar,Abrahr,1,1,0.833333333,0.966666667,0.57126981,0.519213082,0.06456057,0.785476271,y
Abrar,Abraarr,1,1,0.714285714,0.942857143,0.556958735,0.515113538,0.063982809,0.77829168,y
Afzan,Afzann,1,1,0.833333333,0.966666667,0.933376193,0.732584061,0.150242653,0.96666698,y
Afzan,Affzan,1,1,0.833333333,0.955555556,0.938259006,0.739973221,0.154605806,0.969121555,y
Afzan,Afzzan,1,1,0.833333333,0.961111111,0.627861142,0.536850709,0.06920852,0.813893622,y
Afzan,Afzan,1,1,1,1,1,1,1,1,y
Suyesh,Suyyesh,1,1,0.857142857,0.966666667,0.915805042,0.709042104,0.134139433,0.957898302,y
Suyesh,Suyesh,1,1,1,1,1.000000119,1,1,1,y
Suyesh,Suayesh,1,1,0.857142857,0.961904762,0.768997788,0.595341168,0.085536573,0.884475572,y
Suyesh,Suuyesh,1,1,0.857142857,0.961904762,0.700843692,0.563854593,0.076641889,0.850389014,y
Shrey,Shree,1,1,0.8,0.92,0.544949412,0.511772742,0.062079444,0.772385367,y
Shrey,Shree,1,1,0.8,0.92,0.544949412,0.511772742,0.062079444,0.772385367,y
Shrey,Shreiy,1,1,0.833333333,0.966666667,0.575853705,0.520554566,0.063651722,0.78779989,y
Shrey,Shhrey,1,0.8,0.833333333,0.955555556,0.541359067,0.510790862,0.062378383,0.770534684,y
Shivin,Shivinn,1,1,0.857142857,0.971428571,0.93791467,0.739437804,0.154417413,0.968962348,y
Shivin,Shivini,1,1,0.857142857,0.971428571,0.909033298,0.700998391,0.131710665,0.954533395,y
Shivin,Shiiwin,0.75,0.67,0.714285714,0.894444444,0.670837879,0.552067774,0.072784731,0.835460742,n
Shivin,Shiviinn,1,1,0.75,0.95,0.752225995,0.586871069,0.084391789,0.876108002,y
Shreyaansh,Shreeyansh,1,1,0.8,0.96,0.741491497,0.58172034,0.082005876,0.870746591,y
Shreyaansh,Shreyaansh,1,1,1,1,1.000000119,1,1,1,y
Shreyaansh,Shryansh,1,1,0.8,0.953333333,0.739673376,0.580867448,0.081036788,0.869834223,y
Shreyaansh,Shreyannsh,1,1,0.9,0.96,0.889347136,0.680072438,0.120856164,0.944678384,y
Shubhanshi,Shubhanshie,1,1,0.909090909,0.981818182,0.958057463,0.775416655,0.18317469,0.979029773,y
Shubhanshi,Shoobhhanshi,1,1,0.75,0.847407407,0.653507233,0.545715254,0.070465029,0.826753684,y
Shubhanshi,Shhubhanshi,1,0.91,0.909090909,0.895757576,0.832621396,0.633479925,0.099822722,0.916312429,y
Shubhanshi,Shubhhanshi,1,1,0.909090909,0.941818182,0.797218561,0.610933912,0.090696934,0.898609361,y
Shubhankar,Shoobhank,1,0.91,0.6,0.860740741,0.52581948,0.506627106,0.060895907,0.762908843,y
Shubhankar,Shubhankarr,1,1,0.909090909,0.981818182,0.90518868,0.696642287,0.127664755,0.952594996,y
Shubhankar,Shhubhankar,1,0.92,0.909090909,0.949090909,0.849668741,0.645858389,0.104809052,0.924835556,y
Shubhankar,Shubhankur,1,1,0.9,0.96,0.820243001,0.625158216,0.095581048,0.910124758,y
Shiba,Shibaa,1,1,0.833333333,0.966666667,0.947891176,0.755956199,0.165961796,0.973960521,y
Shiba,Shibha,1,0.8,0.833333333,0.966666667,0.623403072,0.535369889,0.067778187,0.811708212,y
Shiba,Shibaa,1,1,0.833333333,0.966666667,0.947891176,0.755956199,0.165961796,0.973960521,y
Shiba,Shhba,1,0.8,0.8,0.893333333,0.589675665,0.524687418,0.067276748,0.794841542,y
Sharvan,Sharraavann,1,1,0.636363636,0.898701299,0.679534554,0.555376078,0.07470595,0.839763176,y
Sharvan,Sharvaan,1,1,0.875,0.975,0.928741574,0.725945448,0.145111582,0.964371035,y
Sharvan,Shaarravan,1,1,0.7,0.896666667,0.667698383,0.550893795,0.073058923,0.833939248,y
Sharvan,Shhervann,1,0.89,0.666666667,0.873015873,0.483030468,0.495828117,0.059687009,0.741502446,y
Shipra,Shipraa,1,1,0.857142857,0.971428571,0.959514201,0.778480003,0.181006392,0.97975348,y
Shipra,Shypra,1,1,0.833333333,0.911111111,0.352670193,0.467763802,0.053673659,0.676150373,y
Shipra,Shiprah,1,1,0.857142857,0.971428571,0.79801029,0.611398802,0.090733042,0.899010717,y
Shipra,Shipraa,1,1,0.857142857,0.971428571,0.959514201,0.778480003,0.181006392,0.97975348,y
Bhanu,Bhaanu,1,1,0.833333333,0.961111111,0.602911949,0.52877442,0.068291378,0.801403453,y
Bhanu,Bhaanyu,1,0.86,0.714285714,0.933333333,0.815668523,0.622209273,0.095473048,0.907820888,y
Bhanu,Bhanou,1,1,0.833333333,0.966666667,0.866912067,0.659664387,0.109922499,0.933439708,y
Bhanu,Bhanuh,1,1,0.833333333,0.966666667,0.829780459,0.631523824,0.101425601,0.914872696,y
Shiv,Shyiv,1,0.8,0.8,0.946666667,0.235523999,0.447125606,0.050101002,0.617665392,y
Shiv,Shivh,1,0.8,0.8,0.96,0.898224235,0.689100614,0.126289055,0.949149254,y
Shiv,Shyyv,1,1,0.6,0.826666667,0.383682668,0.473879565,0.055575773,0.691769359,y
Shiv,Shyiv,1,0.8,0.8,0.946666667,0.235523999,0.447125606,0.050101002,0.617665392,y
Shubhendu,Shoobhendu,1,1,0.8,0.917037037,0.645154297,0.542760901,0.071524335,0.822579741,y
Shubhendu,Shubhenn,0.75,0.89,0.777777778,0.930555556,0.860223711,0.654138983,0.108508937,0.930111981,n
Shubhendu,Shubhhendu,1,1,0.9,0.98,0.907418489,0.699151155,0.13091169,0.953708925,y
Shubhendu,Shuhendu,0.75,0.89,0.888888889,0.974074074,0.78856039,0.605953488,0.094404076,0.894309861,n
Subhashini,Subhhashini,1,1,0.909090909,0.961818182,0.529201269,0.507521596,0.0632232,0.764431571,y
Subhashini,Subhashinee,1,1,0.818181818,0.943636364,0.880088806,0.67126854,0.115992086,0.940032305,y
Subhashini,Subashini,1,0.89,0.9,0.950740741,0.474807292,0.493855658,0.059363939,0.737185435,y
Subhashini,Subhashinii,1,1,0.909090909,0.981818182,0.904538393,0.695919565,0.12806124,0.952254603,y
Sriansh,Sryansh,1,0.89,0.857142857,0.923809524,0.558428168,0.515528399,0.06318082,0.779238877,y
Sriansh,Sriaansh,1,1,0.875,0.975,0.808669925,0.617819592,0.093205596,0.904331278,y
Sriansh,Srriansh,1,1,0.875,0.966666667,0.456965685,0.489680904,0.057839507,0.728488575,y
Sriansh,Sryansh,1,0.89,0.857142857,0.923809524,0.558428168,0.515528399,0.06318082,0.779238877,y
Armoghan,Armooghan,1,1,0.888888889,0.977777778,0.69152534,0.560079345,0.076786656,0.84574298,y
Armoghan,Armaghan,1,1,0.875,0.908333333,0.268917441,0.45265249,0.049987191,0.634415808,y
Armoghan,Aaromghan,1,0.91,0.666666667,0.929166667,0.436961085,0.485161766,0.057178891,0.718437618,y
Armoghan,Aaromgahan,1,0.91,0.6,0.865,0.632895291,0.538543464,0.069804441,0.816432467,y
Susheel,Sushel,1,1,0.857142857,0.971428571,0.698330879,0.562825865,0.076599506,0.849140179,y
Susheel,Susheel,1,1,1,1,1,1,1,1,y
Susheel,Sushheel,1,0.86,0.875,0.975,0.779111862,0.60072229,0.089124073,0.889574681,y
Susheel,Susheell,1,1,0.875,0.975,0.946613073,0.753714231,0.164931071,0.973302726,y
Surjeet,Soorjeet,1,1,0.75,0.882142857,0.68784368,0.558617228,0.074454484,0.843900771,y
Surjeet,Surjeete,1,1,0.875,0.975,0.944168925,0.749535807,0.157346306,0.972085775,y
Surjeet,Suorjeet,1,1,0.875,0.966666667,0.774745107,0.598372328,0.088024787,0.887369972,y
